Id,Sku,Product name,Manage stock,Stock status,Backorders,Stock,Type,Parent ID
13330,S411A-PR,Led Rojo - Pasta Roja Aro en acero ,,onbackorder,no,,product-variant,13311
13331,S411PR,Led Rojo - Pasta Roja Sin Aro ,,onbackorder,no,,product-variant,13311
13332,S411A-RJ,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13311
13333,S411RJ,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13311
13334,S411A-VE,Led Verde - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13311
13335,S411VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13311
13342,S414,Stop Rectangular 24 Leds | S414,,instock,no,,variable,
13343,S414A-PA,Led Amarillo - Pasta Amarilla Aro en acero ,true,instock,no,350,product-variant,13342
13344,S414PA,Led Amarillo - Pasta Amarilla Sin Aro ,true,instock,no,142,product-variant,13342
13345,S414A-AM,Led Amarillo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13342
13346,S414AM,Led Amarillo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13342
13347,S414A-AZ,Led Azul - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13342
13348,S414AZ,Led Azul - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13342
13349,S414A-BL,Led Blanco - Pasta Transparente Aro en acero ,true,instock,no,179,product-variant,13342
13350,S414BL,Led Blanco - Pasta Transparente Sin Aro ,true,instock,no,144,product-variant,13342
13351,S414A-MO,Led Morado - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13342
13352,S414MO,Led Morado - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13342
13353,S414A-PR,Led Rojo - Pasta Roja Aro en acero ,true,instock,no,1389,product-variant,13342
13354,S414PR,Led Rojo - Pasta Roja Sin Aro ,true,instock,no,106,product-variant,13342
13355,S414A-RJ,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13342
13356,S414RJ,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13342
13357,S414A-VE,Led Verde - Pasta Transparente Aro en acero ,true,instock,no,5,product-variant,13342
13358,S414VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13342
13400,S420A-PA,Led Amarillo - Pasta Amarilla Aro en acero ,true,instock,no,1383,product-variant,12239
13401,S420PA,Led Amarillo - Pasta Amarilla Sin Aro ,true,instock,no,157,product-variant,12239
13402,S420A-AM,Led Amarillo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12239
13403,S420AM,Led Amarillo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12239
13404,S420A-AZ,Led Azul - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12239
13405,S420AZ,Led Azul - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12239
13406,S420A-BL,Led Blanco - Pasta Transparente Aro en acero ,true,instock,no,215,product-variant,12239
13407,S420BL,Led Blanco - Pasta Transparente Sin Aro ,true,instock,no,51,product-variant,12239
13408,S420A-MO,Led Morado - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12239
13409,S420MO,Led Morado - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12239
13410,S420A-PR,Led Rojo - Pasta Roja Aro en acero ,true,instock,no,714,product-variant,12239
13411,S420PR,Led Rojo - Pasta Roja Sin Aro ,true,instock,no,13,product-variant,12239
13412,S420A-R,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12239
13413,S420RJ,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12239
13414,S420A-VE,Led Verde - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12239
13415,S420VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12239
13416,S421,Stop 2"1/2 Neón Lux | S421,,instock,no,,variable,
13417,S421A-PA,Led Amarillo - Pasta Amarilla Aro en acero ,true,instock,no,911,product-variant,13416
13418,S421PA,Led Amarillo - Pasta Amarilla Sin Aro ,true,instock,no,212,product-variant,13416
13420,S421AM,Led Amarillo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
13421,S421A-AZ,Led Azul - Pasta Transparente Aro en acero ,true,instock,no,97,product-variant,13416
13422,S421AZ,Led Azul - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
13423,S421A-BL,Led Blanco - Pasta Transparente Aro en acero ,true,instock,no,163,product-variant,13416
13424,S421BL,Led Blanco - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
13425,S421A-MO,Led Morado - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13416
13426,S421MO,Led Morado - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
13427,S421A-PR,Led Rojo - Pasta Roja Aro en acero ,true,instock,no,445,product-variant,13416
13428,S421PR,Led Rojo - Pasta Roja Sin Aro ,true,instock,no,134,product-variant,13416
13429,S421A-R,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13416
13430,S421R,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
13431,S421A-VE,Led Verde - Pasta Transparente Aro en acero ,true,instock,no,6,product-variant,13416
13432,S421VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
13450,S424A-PA,Led Amarillo - Pasta Amarilla Aro en acero ,true,instock,no,642,product-variant,12200
13451,S424PA,Led Amarillo - Pasta Amarilla Sin Aro ,true,instock,no,235,product-variant,12200
13452,S424A-AM,Led Amarillo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12200
13453,S424AM,Led Amarillo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12200
13454,S424A-AZ,Led Azul - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12200
13455,S424AZ,Led Azul - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12200
13456,S424A-BL,Led Blanco - Pasta Transparente Aro en acero ,true,instock,no,435,product-variant,12200
13457,S424BL,Led Blanco - Pasta Transparente Sin Aro ,true,instock,no,153,product-variant,12200
13458,S424A-MO,Led Morado - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12200
13459,S424MO,Led Morado - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12200
13460,S424A-PR,Led Rojo - Pasta Roja Aro en acero ,true,instock,no,713,product-variant,12200
13462,S424A-RJ,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12200
13463,S424RJ,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12200
13464,S424A-VE,Led Verde - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12200
13465,S424VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12200
13467,S425,Stop Pepino Bajo 3" con Bisel Cachucha | S425,,instock,no,,variable,
13493,S426,Stop Pepino Alto 3" 1/2 | S426,,instock,no,,variable,
13520,V20L,Vela En Led | Juego | V20L,,instock,no,,variable,
13526,MTM-007-,Matamosco Desviador En Acrílico y Aluminio KODIAK,,instock,no,,variable,
13529,MTM-007A,Normal ,true,instock,no,16,product-variant,13526
13530,MTM-007AA,Aerodinámico ,true,instock,no,27,product-variant,13526
13534,BS-2A,Base Semáforo 2 Tornillos Aluminio | Juego | BS-2A,true,instock,no,191,simple,
13539,BS-4A,Base Semáforo 4 Tornillos Aluminio | Juego | BS-4A,true,instock,no,317,simple,
13543,C-302P,Cachucha Semáforo Cuadrado 4" Plástico Cromado | X 2 Unidades | C302P,true,instock,no,457,simple,
13547,C-315P,Cachucha Semáforo Cuadrado 3" Plástico Cromado | X 2 Unidades | C315P,true,instock,no,301,simple,
13556,3014PC,Boton Tapagoloso Hexagonal | Paquete X 40 Unidades | 3014,,onbackorder,no,,simple,
13560,3004PC,Boton Tapa Persiana Hexagonal | Paquete X 20 Unidades | 3004PC,,onbackorder,no,,simple,
13571,2013,Tapa Tuerca Rin Disco 33mm Punta Bala | X 10 Unidades | 2013,,outofstock,no,,variable,
13574,2014,Tapa Tuerca Rin Disco 33mm Manija | X 10 Unidades | 2014,,onbackorder,no,,variable,
13579,S404A-PA,Led Amarillo - Pasta Amarilla Aro en acero ,true,instock,no,1,product-variant,12255
13580,S404P-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,,onbackorder,no,,product-variant,12255
13581,S404SP-PA,Led Amarillo - Pasta Amarilla Aro en plástico de sobreponer ,true,instock,no,9,product-variant,12255
13582,S404PA,Led Amarillo - Pasta Amarilla Sin Aro ,true,instock,no,25,product-variant,12255
13583,S404A-AM,Led Amarillo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
13584,S404P-AM,Led Amarillo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
13585,S404SP-AM,Led Amarillo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12255
13586,S404AM,Led Amarillo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12255
13587,S404A-AZ,Led Azul - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
13588,S404P-AZ,Led Azul - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
13589,S404SP-AZ,Led Azul - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12255
13590,S404AZ,Led Azul - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12255
13591,S404A-BL,Led Blanco - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
13592,S404P-BL,Led Blanco - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
13593,S404SP-BL,Led Blanco - Pasta Transparente Aro en plástico de sobreponer ,true,instock,no,26,product-variant,12255
13594,S404BL,Led Blanco - Pasta Transparente Sin Aro ,true,outofstock,no,,product-variant,12255
13595,S404A-MO,Led Morado - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
13596,S404P-MO,Led Morado - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
13597,S404SP-MO,Led Morado - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12255
13598,S404MO,Led Morado - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12255
13599,S404A-PR,Led Rojo - Pasta Roja Aro en acero ,true,outofstock,no,-10,product-variant,12255
13600,S404P-PR,Led Rojo - Pasta Roja Aro en plástico ,true,instock,no,660,product-variant,12255
13601,S404SP-PR,Led Rojo - Pasta Roja Aro en plástico de sobreponer ,true,instock,no,15,product-variant,12255
13602,S404PR,Led Rojo - Pasta Roja Sin Aro ,true,instock,no,377,product-variant,12255
13603,S404A-RJ,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
13604,S404P-RJ,Led Rojo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
13605,S404SP-RJ,Led Rojo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12255
13606,S404RJ,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12255
13607,S404A-VE,Led Verde - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
13608,S404P-VE,Led Verde - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
13609,S404SP-VE,Led Verde - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12255
13610,S404VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12255
13611,S405A-PA,Led Amarillo - Pasta Amarilla Aro en acero ,true,outofstock,no,,product-variant,12226
13612,S405P-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,,onbackorder,no,,product-variant,12226
13613,S405SP-PA,Led Amarillo - Pasta Amarilla Aro en plástico de sobreponer ,true,instock,no,42,product-variant,12226
13614,S405PA,Led Amarillo - Pasta Amarilla Sin Aro ,true,outofstock,no,,product-variant,12226
13615,S405A-AM,Led Amarillo - Pasta Transparente Aro en acero ,true,outofstock,no,,product-variant,12226
13616,S405P-AM,Led Amarillo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
13617,S405SP-AM,Led Amarillo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
13618,S405AM,Led Amarillo - Pasta Transparente Sin Aro ,true,outofstock,no,,product-variant,12226
13619,S405A-AZ,Led Azul - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12226
13620,S405P-AZ,Led Azul - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
13621,S405SP-AZ,Led Azul - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
13622,S405AZ,Led Azul - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12226
13623,S405A-BL,Led Blanco - Pasta Transparente Aro en acero ,true,outofstock,no,,product-variant,12226
13624,S405P-BL,Led Blanco - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
13625,S405SP-BL,Led Blanco - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
13626,S405BL,Led Blanco - Pasta Transparente Sin Aro ,true,outofstock,no,,product-variant,12226
13627,S405A-MO,Led Morado - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12226
13628,S405P-MO,Led Morado - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
13629,S405SP-MO,Led Morado - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
13630,S405MO,Led Morado - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12226
13631,S405A-PR,Led Rojo - Pasta Roja Aro en acero ,true,instock,no,490,product-variant,12226
13632,S405P-PR,Led Rojo - Pasta Roja Aro en plástico ,,onbackorder,no,,product-variant,12226
13633,S405SP-PR,Led Rojo - Pasta Roja Aro en plástico de sobreponer ,true,instock,no,365,product-variant,12226
13634,S405PR,Led Rojo - Pasta Roja Sin Aro ,true,outofstock,no,,product-variant,12226
13635,S405A-RJ,Led Rojo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12226
13636,S405P-RJ,Led Rojo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
13637,S405SP-RJ,Led Rojo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
13638,S405RJ,Led Rojo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12226
13639,S405A-VE,Led Verde - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12226
13640,S405P-VE,Led Verde - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
13641,S405SP-VE,Led Verde - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
13642,S405VE,Led Verde - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12226
13705,CS425,Cachucha Semáforo Pepino Bajo Plástico Cromado | CS425,true,instock,no,61,simple,
13731,E900,Espejo Buscarrata Carcasa Cromada | E900,true,instock,no,387,simple,
13743,2008PL,Tapa Tuerca NPR 41mm Plana Lisa-Presión | Paquete X 10 Unidades | 2008PL,,onbackorder,no,,simple,
13754,2008PP,Tapa Tuerca NPR 41mm Plana Prisma-Presión 2008PP | Paquete X 10 Unidades | 2008PP,true,instock,no,159,simple,
13764,2008PCH,Tapa Tuerca NPR 41mm Plana Logo Chevrolet-Presión | Paquete X 10 Unidades | 2008PCH,true,outofstock,no,,simple,
13777,2008PH,Tapa Tuerca NPR 41mm Plana Logo Hino-Presión | Paquete X 10 Unidades | 2008PH,,onbackorder,no,,simple,
13798,3015,Tapa Tuerca 3"1/2 Hexagonal 33mm | X 5 Unidades | 3015,,onbackorder,no,,variable,
13802,3016,Tapa Tuerca 5" Hexagonal 33mm Paquete | X 5 Unidades | 3016,,instock,no,,variable,
13813,3019,Tapa Tuerca 3" 1/2 Cilíndrica 33mm | X 5 Unidades | 3019,,instock,no,,variable,
13819,3021,Tapa Chasis Hexagonal 24MM Extra Largo KW Paquete | X 6 Unidades | 3021,,onbackorder,no,,simple,
13826,BLC57,Base Licuadora Policarbonato | BLC57,,onbackorder,no,,simple,
13829,VIC57,Vaso Interno Policarbonato | VIC57,,onbackorder,no,,simple,
13832,VEC57,Vaso Externo Policarbonato | VEC57,,onbackorder,no,,simple,
13837,CIE-L570,Circuito Ensamblado | L570,,onbackorder,no,,simple,
13840,CIE-L570BI,Circuito Ensamblado | L570 BLUE ICE,,onbackorder,no,,simple,
13842,CIE-L580M,Circuito De Control Ensamblado Matriz | L580,,onbackorder,no,,simple,
13848,CE-L580,Cajon Ensamblado Licuadora L580 Con Tapa Superior | CE-L580,,onbackorder,no,,simple,
13851,CI002FV,Balastro Doble Caja Intermitente | CI002FV,true,instock,no,19,simple,
13854,ARO-L108P,Aro Plastico Ovalado | L108-L109-L111,true,instock,no,18,simple,
13858,ARO-L108,Aro Acero Ovalado | L108-L109-L111,true,instock,no,89,simple,
13860,ARO-L108SP,Aro Sobreponer Ovalado | L108-L109-L111,true,instock,no,7,simple,
13863,ARO-S404P,Aro Plástico Stop 4" | S404-S405,true,instock,no,96,simple,
13867,ARO-S404A,Aro Acero Inox 4" Hueco Liso | A-S404A,,onbackorder,no,,simple,
13870,ARO-S404SP,Aro Plástico Stop 4" Sobreponer | S404-S405,true,instock,no,175,simple,
13873,CIE-AUXS302,Auxiliar Ensamblado Semaforo | S302-S306,,onbackorder,no,,simple,
13877,BO-R902,Bocel ABS Regleta 24 Led | X 4 Unidades | BO-R902,true,instock,no,52,simple,
13881,LBR,Luna Espejo Buscarrata Con Empaque | LBR,true,instock,no,94,simple,
13884,S306R,Carita Semaforo Cuadrado Neon Lux | S306R,,onbackorder,no,,simple,
13888,S302R,Carita Semaforo Cuadrado Perlado | S302R,true,instock,no,3,simple,
13892,S315R,Carita Semaforo 3" Perlado | S315R,,onbackorder,no,,simple,
13896,S326R,Carita Semaforo 3" Neon Lux | S326R,true,instock,no,4,simple,
14022,L101PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,10160
14023,L101AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10160
14024,L101AZ,Led Azul - Pasta Transparente ,true,instock,no,38,product-variant,10160
14025,L101BL,Led Blanco - Pasta Transparente ,true,instock,no,167,product-variant,10160
14026,L101MO,Led Morado - Pasta Transparente ,true,instock,no,169,product-variant,10160
14027,L101PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,10160
14028,L101RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10160
14029,L101VE,Led Verde - Pasta Transparente ,true,instock,no,102,product-variant,10160
14030,L102PA,Led Amarillo - Pasta Amarilla ,true,instock,no,1686,product-variant,10109
14031,L102AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10109
14032,L102AZ,Led Azul - Pasta Transparente ,true,outofstock,no,,product-variant,10109
14033,L102BL,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,10109
14034,L102MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,10109
14035,L102PR,Led Rojo - Pasta Roja ,true,instock,no,353,product-variant,10109
14036,L102RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10109
14037,L102VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,10109
14038,L103PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,10974
14039,L103AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10974
14040,L103AZ,Led Azul - Pasta Transparente ,true,instock,no,38,product-variant,10974
14041,L103BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,10974
14042,L103MO,Led Morado - Pasta Transparente ,true,instock,no,64,product-variant,10974
14043,L103PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,10974
14044,L103RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10974
14045,L103VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,10974
14046,L104PA,Led Amarillo - Pasta Amarilla ,true,instock,no,3825,product-variant,10920
14047,L104AM,Led Amarillo - Pasta Transparente ,true,instock,no,351,product-variant,10920
14048,L104AZ,Led Azul - Pasta Transparente ,true,instock,no,241,product-variant,10920
14049,L104BL,Led Blanco - Pasta Transparente ,true,instock,no,520,product-variant,10920
14050,L104MO,Led Morado - Pasta Transparente ,true,instock,no,231,product-variant,10920
14051,L104PR,Led Rojo - Pasta Roja ,true,instock,no,1359,product-variant,10920
14052,L104RJ,Led Rojo - Pasta Transparente ,true,instock,no,545,product-variant,10920
14053,L104VE,Led Verde - Pasta Transparente ,true,instock,no,138,product-variant,10920
14054,L106PA,Led Amarillo - Pasta Amarilla ,true,instock,no,1592,product-variant,10867
14055,L106AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10867
14056,L106AZ,Led Azul - Pasta Transparente ,true,instock,no,16,product-variant,10867
14057,L106BL,Led Blanco - Pasta Transparente ,true,instock,no,86,product-variant,10867
14058,L106MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,10867
14059,L106PR,Led Rojo - Pasta Roja ,true,instock,no,1,product-variant,10867
14060,L106RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10867
14061,L106VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,10867
14062,L112PA,Led Amarillo - Pasta Amarilla ,true,instock,no,700,product-variant,10476
14064,L112AZ,Led Azul - Pasta Transparente ,true,instock,no,69,product-variant,10476
14065,L112BL,Led Blanco - Pasta Transparente ,true,instock,no,3,product-variant,10476
14067,L112PR,Led Rojo - Pasta Roja ,true,instock,no,1255,product-variant,10476
14069,L112VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,10476
14072,L114PA,Led Amarillo - Pasta Amarilla ,true,instock,no,451,product-variant,10370
14073,L114AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10370
14074,L114AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,10370
14075,L114BL,Led Blanco - Pasta Transparente ,true,instock,no,110,product-variant,10370
14076,L114MO,Led Morado - Pasta Transparente ,true,instock,no,25,product-variant,10370
14077,L114PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,10370
14078,L114RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10370
14079,L114VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,10370
14080,L115PA,Led Amarillo - Pasta Amarilla ,true,instock,no,5781,product-variant,10315
14081,L115AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10315
14082,L115AZ,Led Azul - Pasta Transparente ,true,instock,no,892,product-variant,10315
14083,L115BL,Led Blanco - Pasta Transparente ,true,instock,no,678,product-variant,10315
14084,L115MO,Led Morado - Pasta Transparente ,true,instock,no,94,product-variant,10315
14085,L115PR,Led Rojo - Pasta Roja ,true,instock,no,1653,product-variant,10315
14086,L115RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10315
14087,L115VE,Led Verde - Pasta Transparente ,true,instock,no,123,product-variant,10315
14088,L123PA,Led Amarillo - Pasta Amarilla ,true,instock,no,392,product-variant,10262
14089,L123AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10262
14090,L123AZ,Led Azul - Pasta Transparente ,true,instock,no,193,product-variant,10262
14091,L123BL,Led Blanco - Pasta Transparente ,true,instock,no,99,product-variant,10262
14092,L123MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,10262
14093,L123PR,Led Rojo - Pasta Roja ,true,instock,no,66,product-variant,10262
14094,L123RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10262
14095,L123VE,Led Verde - Pasta Transparente ,true,instock,no,100,product-variant,10262
14096,L125PA,Led Amarillo - Pasta Amarilla ,true,instock,no,5498,product-variant,10003
14097,L125AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10003
14098,L125AZ,Led Azul - Pasta Transparente ,true,instock,no,512,product-variant,10003
14099,L125BL,Led Blanco - Pasta Transparente ,true,instock,no,189,product-variant,10003
14100,L125MO,Led Morado - Pasta Transparente ,true,instock,no,111,product-variant,10003
14101,L125PR,Led Rojo - Pasta Roja ,true,instock,no,2364,product-variant,10003
14102,L125RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10003
14103,L125VE,Led Verde - Pasta Transparente ,true,instock,no,199,product-variant,10003
14112,L126A-PA,Led Amarillo - Pasta Amarilla ,true,instock,no,2564,product-variant,10211
14113,L126A-AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10211
14114,L126A-AZ,Led Azul - Pasta Transparente ,true,instock,no,87,product-variant,10211
14115,L126A-BL,Led Blanco - Pasta Transparente ,true,instock,no,8,product-variant,10211
14116,L126A-MO,Led Morado - Pasta Transparente ,true,instock,no,38,product-variant,10211
14117,L126A-PR,Led Rojo - Pasta Roja ,true,instock,no,301,product-variant,10211
14118,L126A-RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10211
14119,L126A-VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,10211
14120,S302PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12283
14121,S302AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14122,S302AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14123,S302BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14124,S302MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14125,S302PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12283
14126,S302-R,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14127,S302VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14137,S304PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12280
14138,S304AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14139,S304AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14140,S304BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14141,S304MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14142,S304PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12280
14143,S304RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14144,S304VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14145,S305PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12279
14146,S305AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14147,S305AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14148,S305BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14149,S305MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14150,S305PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12279
14151,S305RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14152,S305VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14153,S306PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12282
14154,S306AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12282
14155,S306AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12282
14156,S306BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12282
